Pit
Flat
Point
Ambient
1376795340,157.6,124.04880952381,nan,nan,79.397,44.77
1376795520,250,191.93277777778,nan,nan,80.055555555556,91.05
1376795700,250,231.84444444444,nan,nan,81.316666666667,67.422222222222
1376795880,250,245.17388888889,nan,nan,82.813888888889,47.8
1376796060,250,247.05555555556,nan,nan,84.354444444444,17.116666666667
1376796240,250,248.66222222222,nan,nan,85.9,8
1376796420,250,179.17555555556,nan,nan,87.158888888889,-114.56666666667
1376796600,250,205.60444444444,104.52222222222,nan,90.298333333333,-38.027777777778
1376796780,250,362.89555555556,47.207777777778,50.05,95.342222222222,0
1376796960,250,308.79777777778,47.463333333333,49.9,96.248333333333,0
1376797140,250,295.09722222222,49.240555555556,49.96,94.458888888889,0
1376797320,250,282.77611111111,52.643888888889,50.12,92.993333333333,0
1376797500,250,271.38277777778,57.082777777778,50.885,91.932222222222,0
1376797680,250,260.89611111111,61.921666666667,51.787777777778,91.345555555556,0
1376797860,250,255.48333333333,66.884444444444,53.163333333333,91.035,0.11111111111111
1376798040,250,248.70555555556,71.879444444444,54.752222222222,91.031111111111,14.644444444444
1376798220,250,242.47888888889,76.691111111111,56.613888888889,90.857222222222,34.288888888889
1376798400,250,236.25388888889,81.301666666667,58.712777777778,90.922222222222,-113.59444444444
1376798580,250,252.65833333333,85.664444444444,61.186111111111,90.967777777778,-3.7444444444444
1376798760,250,255.12055555556,89.712777777778,63.861666666667,90.973333333333,0
1376798940,250,257.12777777778,93.489444444444,66.696666666667,90.945555555556,0
1376799120,250,258.94,96.966666666667,69.528888888889,90.781666666667,0
1376799300,250,258.42555555556,100.38722222222,72.318888888889,90.717777777778,0
1376799480,250,260.39166666667,103.61166666667,75.286666666667,90.686666666667,0
1376799660,250,262.21944444444,106.71833333333,78.159444444444,90.713888888889,0
1376799840,250,257.90611111111,109.66888888889,81.094444444444,90.675555555556,0
1376800020,250,251.54555555556,112.465,84.063333333333,90.651666666667,4.6611111111111
1376800200,250,247.49333333333,115.13833333333,87.033333333333,90.659444444444,13.411111111111
1376800380,250,246.24666666667,117.58944444444,89.977222222222,90.671666666667,19.9
1376800560,250,242.55944444444,119.94222222222,92.835,90.761111111111,37.8
1376800740,250,241.30388888889,122.14333333333,95.613333333333,90.950555555556,42.911111111111
1376800920,250,256.35888888889,124.22722222222,98.412777777778,91.270555555556,0.95555555555556
1376801100,250,259.68777777778,126.13944444444,101.14333333333,91.573888888889,0
1376801280,250,261.42888888889,127.90111111111,103.77277777778,91.841666666667,0
1376801460,250,264.535,129.58888888889,106.31333333333,92.081666666667,0
1376801640,250,268.24,131.17444444444,108.80888888889,92.341111111111,0
1376801820,250,268.15333333333,132.74722222222,111.21055555556,92.442222222222,0
1376802000,250,267.68777777778,134.25166666667,113.53166666667,92.725,0
1376802180,250,266.90611111111,135.66388888889,115.75444444444,92.734444444444,0
1376802360,250,264.69222222222,137.07555555556,117.86444444444,92.912222222222,0
1376802540,250,261.21555555556,138.37333333333,119.90055555556,93.098333333333,0
1376802720,250,260.13,139.63555555556,121.86944444444,93.208888888889,0
1376802900,250,259.475,140.88666666667,123.78611111111,93.39,0
1376803080,250,260.26777777778,141.98944444444,125.565,93.363888888889,0
1376803260,250,260.76722222222,143.14,127.34166666667,93.357222222222,0
1376803440,250,261.68888888889,144.20444444444,129.05888888889,93.318888888889,0
1376803620,250,261.52444444444,145.22277777778,130.72277777778,93.458333333333,0
1376803800,250,260.67555555556,146.19,132.37388888889,93.458333333333,0
1376803980,250,260.79833333333,147.075,133.90611111111,93.46,0
1376804160,250,261.34833333333,147.92444444444,135.42,93.478333333333,0
1376804340,250,260.72722222222,148.70333333333,136.87277777778,93.532222222222,0
1376804520,250,260.04166666667,149.45055555556,138.23722222222,93.547777777778,0
1376804700,250,260.17388888889,150.125,139.58722222222,93.573888888889,0
1376804880,250,260.45222222222,150.80111111111,140.81722222222,93.548888888889,0
1376805060,250,260.305,151.42388888889,142.03277777778,93.469444444444,0
1376805240,250,260.21888888889,152.00388888889,143.18388888889,93.608333333333,0
1376805420,250,259.49222222222,152.51222222222,144.305,93.561666666667,0.061111111111111
1376805600,250,258.93833333333,153.03555555556,145.34,93.646111111111,0
1376805780,250,256.28222222222,153.51388888889,146.38555555556,93.572222222222,4.8833333333333
1376805960,250,258.88555555556,153.96166666667,147.35611111111,93.541111111111,0
1376806140,250,260.19361111111,154.38583333333,148.26055555556,93.492222222222,0
1376806320,250,258.73694444444,154.81027777778,149.13888888889,93.475555555556,0
1376806500,250,256.21333333333,155.16833333333,150.02611111111,93.112777777778,7.2666666666667
1376806680,250,235.31444444444,155.50444444444,150.82111111111,92.915555555556,82.911111111111
1376806860,250,234.34888888889,155.86111111111,151.585,92.985555555556,75.594444444444
1376807040,250,242.41277777778,156.18,152.27666666667,93.013333333333,62.277777777778
1376807220,250,247.36888888889,156.39166666667,152.97,92.967777777778,54.022222222222
1376807400,250,251.325,156.6,153.59944444444,92.853333333333,42.888888888889
1376807580,250,254.70444444444,156.88833333333,154.19444444444,92.925555555556,30.711111111111
1376807760,250,256.975,157.18777777778,154.80944444444,92.835555555556,19.566666666667
1376807940,250,267.20222222222,157.59722222222,155.40555555556,92.941111111111,5.1444444444444
1376808120,250,290.72222222222,158.08055555556,156.13,93.027777777778,0
1376808300,250,284.40333333333,158.72277777778,156.86944444444,93.1,0
1376808480,250,279.90444444444,159.39555555556,157.65111111111,92.959444444444,0
1376808660,250,276.62388888889,160.21777777778,158.57722222222,92.792777777778,0
1376808840,250,273.08,161.03555555556,159.51388888889,92.093888888889,0
1376809020,250,270.36611111111,161.83944444444,160.52722222222,92.067222222222,0
1376809200,250,267.76277777778,162.63222222222,161.52611111111,92.414444444444,0
1376809380,250,267.04166666667,163.40666666667,162.56833333333,91.591111111111,0
1376809560,250,264.17277777778,164.11833333333,163.62611111111,90.768611111111,0
1376809740,250,264.14611111111,164.78,164.63111111111,91.014166666667,0
1376809920,250,263.42055555556,165.33055555556,165.63333333333,90.99,0.022222222222222
1376810100,250,262.13166666667,165.905,166.56611111111,90.535555555556,0.17777777777778
1376810280,250,255.23166666667,166.36944444444,167.50555555556,90.903333333333,27.177777777778
1376810460,250,245.07555555556,166.83222222222,168.38,90.78,47.416666666667
1376810640,250,251.17888888889,167.26777777778,169.23277777778,90.673333333333,26.427777777778
1376810820,250,254.14166666667,167.59722222222,170.06666666667,90.784444444444,17.622222222222
1376811000,250,255.115,167.87111111111,170.83333333333,90.195277777778,11.466666666667
1376811180,250,255.21166666667,168.10833333333,171.55333333333,90.066388888889,7.3833333333333
1376811360,250,254.32805555556,168.40416666667,172.20777777778,90.465,6.1694444444444
1376811540,250,253.1475,168.73694444444,172.855,90.543888888889,6.3638888888889
1376811720,250,261.01666666667,169.15722222222,173.51722222222,90.810555555556,0.31666666666667
1376811900,250,266.55111111111,169.58277777778,174.24722222222,90.61,0
1376812080,250,268.06222222222,170.07222222222,174.95166666667,89.931666666667,0
1376812260,250,264.725,170.625,175.72,89.669444444444,0
1376812440,250,267.56388888889,171.08944444444,176.55388888889,89.775,0
1376812620,250,266.13777777778,171.56888888889,177.36388888889,89.363333333333,0
1376812800,250,265.34222222222,172.00277777778,178.14444444444,89.213333333333,0
1376812980,250,261.99722222222,172.385,178.94166666667,89.440555555556,0
1376813160,250,250.37277777778,172.71611111111,179.73166666667,89.418333333333,22.072222222222
1376813340,250,249.76166666667,173.03611111111,180.44222222222,89.516666666667,12.577777777778
1376813520,250,251.62222222222,173.30111111111,181.14,89.439444444444,7.3333333333333
1376813700,250,252.50777777778,173.53611111111,181.82444444444,89.680555555556,3.1222222222222
1376813880,250,251.61555555556,173.72111111111,182.40277777778,89.205,5.9833333333333
1376814060,250,251.23555555556,173.99833333333,182.975,89.662777777778,4.9111111111111
1376814240,250,251.61833333333,174.28388888889,183.55555555556,89.905,2.2944444444444
1376814420,250,252.32916666667,174.60388888889,184.10555555556,90.097222222222,1.9555555555556
1376814600,250,250.71027777778,174.93111111111,184.67166666667,90.105740740741,4.7222222222222
1376814780,250,251.15222222222,175.28555555556,185.22555555556,90.144814814815,1.7888888888889
1376814960,250,252.16111111111,175.62111111111,185.82055555556,90.392222222222,0.3
1376815140,250,251.03833333333,175.97222222222,186.33333333333,90.538888888889,3.1333333333333
1376815320,250,250.92722222222,176.26444444444,186.84944444444,90.687222222222,1.6333333333333
1376815500,250,250.89444444444,176.54277777778,187.34,90.616666666667,1.7166666666667
1376815680,250,251.20277777778,176.84388888889,187.76111111111,90.46,0.76111111111111
1376815860,250,251.95833333333,177.10111111111,188.145,90.254444444444,0.36666666666667
1376816040,250,252.02222222222,177.38833333333,188.51555555556,90.123333333333,0.05
1376816220,250,251.58222222222,177.55666666667,188.82055555556,89.719074074074,0.68888888888889
1376816400,250,251.63166666667,177.8,189.09,89.373703703704,0.26111111111111
1376816580,250,252.10333333333,177.86777777778,189.23666666667,89.365555555556,0
1376816760,250,251.61777777778,178.10388888889,189.52944444444,89.277222222222,1.0388888888889
1376816940,250,250.34,178.18111111111,189.65222222222,89.077222222222,2.1944444444444
1376817120,250,250.44388888889,178.29111111111,189.83722222222,89.006666666667,1.3277777777778
1376817300,250,250.21722222222,178.5,189.9,88.747407407407,1.6277777777778
1376817480,250,250.47166666667,178.5,190.13,88.676481481482,1.0888888888889
1376817660,250,250.46833333333,178.5,190.2,88.607777777778,0.90555555555556
1376817840,250,250.53777777778,178.63388888889,190.2,88.271111111111,0.63333333333333
1376818020,250,250.375,178.79555555556,190.2,88.299444444444,1.0777777777778
1376818200,250,249.84444444444,178.8,190.26555555556,88.121666666667,2.8388888888889
1376818380,250,249.76444444444,178.8,190.45722222222,87.817777777778,2.5111111111111
1376818560,250,250.14555555556,178.8,190.5,87.608333333333,1.5722222222222
1376818740,250,250.07833333333,178.8,190.5,86.837777777778,1.9055555555556
1376818920,250,249.97555555556,178.8,190.5,87.16,2.0166666666667
1376819100,250,249.84444444444,178.73111111111,190.5,86.689444444444,2.3833333333333
1376819280,250,250.20777777778,178.52111111111,190.5,86.630555555556,1.2333333333333
1376819460,250,249.92888888889,178.5,190.37166666667,86.721111111111,2.4
1376819640,250,249.83166666667,178.5,190.2,86.646666666667,2.6666666666667
1376819820,250,250.13,178.5,190.2,86.618888888889,1.5555555555556
1376820000,250,249.99666666667,178.46666666667,190.2,86.356666666667,2.2833333333333
1376820180,250,249.985,178.25222222222,190.17888888889,86.538333333333,2.2222222222222
1376820360,250,249.67722222222,178.2,189.93666666667,86.518333333333,3.4611111111111
1376820540,250,249.72333333333,178.18833333333,189.89444444444,86.680555555556,3.2611111111111
1376820720,250,250.125,178.12166666667,189.83277777778,86.472222222222,2.1055555555556
1376820900,250,250.01888888889,178.09111111111,189.76444444444,86.589444444444,2.7055555555556
1376821080,250,250.03944444444,177.90222222222,189.59888888889,86.568333333333,2.5277777777778
1376821260,250,250.18055555556,177.80666666667,189.57611111111,86.888888888889,2.1388888888889
1376821440,250,250.16944444444,177.8,189.51555555556,87.159444444444,2.1222222222222
1376821620,250,250.00333333333,177.8,189.5,87.361296296296,2.7111111111111
1376821800,250,250.03111111111,177.8,189.325,87.711481481481,2.5888888888889
1376821980,250,249.99611111111,177.8,189.2,87.941666666667,2.8944444444444
1376822160,250,249.63055555556,177.80111111111,189.2,88.159444444444,4.0055555555556
1376822340,250,249.76722222222,177.85166666667,189.2,88.262222222222,3.5555555555556
1376822520,250,249.85611111111,177.99444444444,189.2,88.457222222222,3.6944444444444
1376822700,250,250.02888888889,178.10444444444,189.2,88.562777777778,3.0666666666667
1376822880,250,250.13833333333,178.16388888889,189.2,88.59,2.6666666666667
1376823060,250,250.19888888889,178.22611111111,189.2,88.557222222222,2.3833333333333
1376823240,250,250.05555555556,178.48944444444,189.2,88.631666666667,2.8944444444444
1376823420,250,249.86944444444,178.52333333333,189.2,88.38,3.6166666666667
1376823600,250,249.50944444444,178.79,189.2,88.284074074074,4.6777777777778
1376823780,250,250.25666666667,178.94,189.31944444444,88.391481481481,2.4166666666667
1376823960,250,250.07833333333,179.17222222222,189.49555555556,88.425,2.8277777777778
1376824140,250,250.13555555556,179.47333333333,189.50166666667,88.39,2.9333333333333
1376824320,250,248.88111111111,179.71833333333,189.52777777778,88.535555555556,8.7388888888889
1376824500,250,248.91388888889,179.97555555556,189.57944444444,88.57,6.3888888888889
1376824680,250,251.33111111111,180.34055555556,189.59888888889,88.781111111111,1.1611111111111
1376824860,250,250.48666666667,180.70666666667,189.76944444444,88.877222222222,3.7388888888889
1376825040,250,240.66888888889,181.10944444444,189.86166666667,88.678333333333,46.716666666667
1376825220,250,237.965,181.62055555556,189.96722222222,88.647222222222,50.65
1376825400,250,245.65166666667,182.14666666667,190.2,88.779444444444,32.616666666667
1376825580,250,258.795,182.825,190.20277777778,88.852222222222,2.4111111111111
1376825760,250,261.19111111111,183.66833333333,190.47722222222,88.694444444444,1.5777777777778
